67.04,67.96,-608.89
0.61,0.06,-0.57
79.82,2.6,-22.94
0.58,0.01,-0.03
2.29,-0.28,2.33
0.53,-0.02,0.16
0.65,0.04,-0.36
0.62,0.02,-0.18
-85.21,-3.09,22.58
0.6,0.04,-0.38
0.61,0.07,-0.51
78.21,2.66,-23.66
0.39,-0.08,0.78
0.53,-0.03,0.16
0.57,0,0.02
0.5,-0.04,0.28
0.75,-0.18,1.6
0.55,-0.01,0.1
0.54,-0.02,0.11
0.58,0.01,-0.03
0.55,-0.01,0.05
0.61,0.01,-0.14
0.64,0.04,-0.32
0.7,0.06,-0.54
-87.57,-3.22,23.82
0.54,-0,0.06
1.21,0.11,-1
0.59,0.03,-0.31
0.56,0.02,-0.13
0.61,0.06,-0.51
76.48,2.63,-23.54
0.47,-0.05,0.47
0.47,-0.05,0.41
0.52,-0.02,0.21
0.51,-0.03,0.25
0.39,-0.08,0.76
0.44,-0.06,0.53
0.46,-0.05,0.44
0.52,-0.02,0.23
0.52,-0.02,0.18
0.58,0.01,-0.04
0.61,0.02,-0.17
0.6,0.02,-0.15
0.7,0.06,-0.52
0.63,0.03,-0.25
-88.55,-3.17,23.57
0.49,-0.05,0.5
0.5,-0.05,0.44
0.56,0.01,-0.1
0.62,0.07,-0.64
0.58,0.03,-0.28
1.23,0.13,-1.13
0.58,0.03,-0.27
0.6,0.06,-0.49
0.65,0.09,-0.8
0.69,0.14,-1.2
74.04,2.41,-21.77
0.48,-0.05,0.38
0.42,-0.07,0.66
0.51,-0.03,0.25
0.53,-0.02,0.14
0.5,-0.03,0.29
0.37,-0.1,0.86
0.42,-0.07,0.59
0.51,-0.03,0.25
0.54,-0.01,0.12
0.54,-0.01,0.1
0.57,-0,-0.01
0.63,0.02,-0.24
0.58,0.01,-0.04
0.61,0.02,-0.17
0.67,0.05,-0.43
0.8,0.1,-0.93
0.89,0.15,-1.31
-90.22,-3.44,26.28
0.52,-0.03,0.24
0.53,-0.02,0.16
0.55,0,0.01
0.56,0.02,-0.16
0.6,0.05,-0.48
0.61,0.06,-0.54
0.59,0.04,-0.37
0.62,0.07,-0.57
0.62,0.07,-0.62
0.62,0.07,-0.6
1.39,0.27,-2.46
72.97,2.4,-21.81
0.39,-0.08,0.76
0.4,-0.08,0.73
0.44,-0.06,0.57
0.56,-0.01,0.03
0.5,-0.03,0.3
0.44,-0.06,0.54
0.38,-0.09,0.79
0.5,-0.03,0.28
0.48,-0.05,0.39
0.54,-0.01,0.1
0.54,-0.02,0.13
0.57,0.01,-0.05
0.6,0.01,-0.11
0.63,0.04,-0.27
0.66,0.04,-0.37
0.67,0.04,-0.43
0.69,0.05,-0.47
0.75,0.09,-0.73
1.09,0.23,-2.1
-91.12,-3.63,28.15
0.55,0.01,-0.01
0.56,0.01,-0.13
0.55,0,-0.06
0.56,0.01,-0.1
0.57,0.03,-0.17
0.57,0.03,-0.26
0.59,0.04,-0.33
0.64,0.08,-0.8
0.64,0.09,-0.79
0.62,0.06,-0.58
0.62,0.07,-0.62
0.64,0.09,-0.77
0.69,0.12,-1.13
72.06,2.79,-25.51
0.35,-0.38,3.44
0.34,-0.11,0.97
0.48,-0.05,0.39
0.46,-0.05,0.47
0.52,-0.02,0.23
0.46,-0.05,0.44
0.42,-0.07,0.64
0.43,-0.06,0.58
0.5,-0.03,0.29
0.48,-0.04,0.34
0.56,-0.01,0.04
0.58,0.01,-0.05
0.55,-0.01,0.05
0.6,0.01,-0.12
0.61,0.02,-0.18
0.65,0.03,-0.31
0.7,0.06,-0.54
0.65,0.03,-0.35
0.7,0.06,-0.52
1.14,0.26,-2.3
0.74,0.06,-0.65
-91.82,-3.67,28.82
0.53,-0.02,0.16
0.54,-0.01,0.04
0.57,0.02,-0.15
0.56,0.02,-0.19
0.58,0.02,-0.23
