57.37,25.31,-596.58
0.53,-0,0.1
-1.55,-0.27,-6.4
0.53,0,0.15
-0.08,-0.29,6.54
0.49,-0.02,0.49
0.53,-0.01,0.16
0.53,-0.01,0.04
0.58,0.02,-0.35
-3.19,-0.27,-6.36
0.52,-0.01,0.3
0.53,-0.01,0.14
0.32,-0.11,2.35
0.14,-0.17,4.13
0.53,-0.01,0.16
0.53,-0.01,0.13
0.55,0.01,-0.13
0.57,0.01,-0.22
0.58,0.01,-0.4
-4.31,-0.29,-6.03
0.53,-0.01,0.22
0.52,-0.01,0.26
0.54,-0,0.07
0.02,-0.23,5.39
0.44,-0.04,1.03
0.53,-0.01,0.15
0.53,-0.01,0.13
0.55,0.01,-0.09
0.56,0.01,-0.23
0.61,0.03,-0.61
-4.84,-0.29,-6.12
0.52,-0.01,0.24
0.54,-0.01,0.14
0.53,-0.01,0.13
0.37,-0.07,1.85
0.12,-0.18,4.26
0.49,-0.01,0.54
0.54,-0.01,0.04
0.53,-0,0.06
0.55,0.01,-0.03
0.57,0.01,-0.3
0.59,0.01,-0.52
36.31,0.42,-9.99
0.55,0,0
-42.2,-0.46,-2.44
0.4,-0.06,1.67
0.19,-0.15,3.87
0.45,-0.04,0.95
0.53,-0.01,0.15
0.55,-0.01,0.05
0.1,-0.17,4.46
0.34,-0.09,2.09
0.52,-0,0.18
0.53,-0.01,0.14
0.54,0.01,-0.02
0.56,-0,-0.13
0.56,0.02,-0.25
0.63,0.03,-0.82
26.61,0.47,-11.43
0.55,-0.01,0.04
0.57,0.01,-0.15
6.76,-0.1,2.65
0.54,-0.01,0.04
0.56,0.01,-0.03
0.55,0,0.01
0.57,-0,-0.12
0.59,0.01,-0.23
-43.28,-0.47,-2.2
0.55,-0,0.1
0.52,-0.02,0.26
0.14,-0.16,4.35
0.45,-0.04,1
0.54,-0.01,0.13
0.36,-0.06,1.81
0.08,-0.18,4.67
0.51,-0.01,0.29
0.53,-0.01,0.14
0.53,0,0.12
0.55,0.01,-0.14
0.56,0,-0.11
0.57,0.01,-0.33
0.62,0.03,-0.71
24.9,0.44,-11.03
0.5,-0.02,0.38
0.52,-0.01,0.17
0.56,0.01,-0.04
0.58,0.01,-0.17
0.64,0.02,-0.63
1.2,0.02,-0.57
0.55,-0,-0.02
0.55,0.01,0.06
0.65,0.02,-0.67
2.73,-0.14,3.69
0.47,-0.03,0.5
0.52,-0,0.22
0.56,0,-0.07
0.55,-0,-0.01
0.58,0.01,-0.23
0.58,0.01,-0.15
0.61,0.02,-0.39
0.61,0,-0.31
-44.94,-0.48,-2.06
0.55,-0,0.07
0.53,-0,0.18
0.55,0,0.02
0.47,-0.04,0.94
0.18,-0.15,3.82
0.49,-0.02,0.58
0.52,-0,0.2
-0.04,-0.23,5.93
0.49,-0.02,0.57
0.51,-0.01,0.28
0.52,-0.01,0.15
0.54,0,0.01
0.55,0,-0.11
0.57,0.01,-0.29
0.59,0.01,-0.4
24.36,0.43,-11.23
0.48,-0.02,0.47
0.48,-0.02,0.48
0.53,0,0.14
0.54,-0.01,0.05
0.59,0.01,-0.24
0.68,0.03,-0.89
0.59,0.01,-0.23
0.54,-0,0.11
0.54,-0.01,0.03
0.6,0.02,-0.27
0.61,0.01,-0.4
0.96,-0.04,0.93
0.43,-0.02,0.76
0.47,-0.03,0.51
0.46,-0.02,0.55
0.45,-0.02,0.66
0.5,-0,0.29
0.52,-0.01,0.18
0.56,0.01,-0.05
0.57,0.01,-0.13
0.55,0,0
0.57,0.01,-0.15
0.59,0.01,-0.24
0.6,0.01,-0.32
0.67,0.02,-0.69
-44.92,-0.48,-2.05
0.54,-0.01,0.11
0.54,-0,0.08
0.56,0,-0.06
0.38,-0.06,1.78
0.24,-0.12,3.22
0.5,-0.02,0.46
0.13,-0.15,4.13
0.31,-0.08,2.37
0.51,-0.01,0.34
0.52,-0.01,0.14
0.54,-0.01,0.05
0.53,0,0.01
0.56,0.01,-0.14
0.58,0.01,-0.35
0.61,0.02,-0.66
23.24,0.42,-10.97
0.45,-0.02,0.69
0.49,-0.02,0.39
0.5,-0.02,0.39
0.53,-0.01,0.15
0.54,0,0.02
0.58,0.01,-0.21
0.6,0.01,-0.32
0.6,0.01,-0.33
2.28,0.01,-0.44
0.49,-0.01,0.38
0.47,-0.02,0.53
0.49,-0.01,0.36
0.46,-0.02,0.54
0.48,-0.01,0.43
0.45,-0.03,0.67
0.5,-0.01,0.25
0.54,-0,0.1
0.54,0,0.01
0.57,0,-0.11
0.55,-0,-0.01
0.57,0.01,-0.15
0.59,0.01,-0.22
0.6,0.01,-0.31
0.61,0.02,-0.38
-44.77,-0.46,-2.88
0.54,0,0.13
0.54,-0,0.09
0.54,-0.01,0.1
0.57,0.01,-0.16
0.24,-0.11,3.22
0.33,-0.08,2.17
0.41,-0.05,1.42
0.04,-0.19,4.99
0.5,-0.01,0.37
0.52,-0.01,0.25
0.53,-0.01,0.11
0.53,-0,0.08
0.55,0,-0.06
0.56,0.01,-0.22
0.61,0.02,-0.61
23.17,0.39,-10.63
0.49,-0.01,0.4
0.49,-0.02,0.46
0.5,-0,0.32
0.53,-0.02,0.17
0.53,-0,0.09
0.56,0,-0.07
0.6,0.02,-0.35
0.57,-0,-0.13
0.52,-0.01,0.23
0.54,0,0.03
0.59,0.01,-0.21
0.61,0.02,-0.39
0.54,-0.01,0.03
0.51,-0.01,0.27
0.5,-0.01,0.35
0.49,-0.02,0.36
0.42,-0.03,0.79
0.46,-0.02,0.57
0.51,0,0.23
0.54,-0.01,0.04
0.55,-0,-0.01
0.56,0.01,-0.03
0.54,-0.01,0.02
0.57,0.01,-0.13
0.57,0.01,-0.14
0.6,0.01,-0.33
0.63,0.01,-0.44
0.66,0.02,-0.65
-44.81,-0.46,-2.66
0.54,-0.01,0.14
0.53,-0.01,0.16
0.55,0,0.02
0.5,-0.02,0.55
0.15,-0.14,4.04
0.48,-0.03,0.73
0.07,-0.17,4.72
0.36,-0.06,1.83
0.51,-0.01,0.23
0.52,-0,0.2
0.53,-0.01,0.16
0.54,-0,-0.05
0.56,0.01,-0.13
0.58,0.01,-0.44
0.6,0.03,-0.49
22.18,0.4,-11.25
0.38,-0.04,1.16
0.47,-0.02,0.58
0.5,-0.02,0.34
0.51,0,0.23
0.53,-0.01,0.17
0.52,-0.01,0.16
0.56,-0,-0.05
0.58,0.01,-0.2
0.54,-0,0.08
0.53,-0.01,0.12
0.54,0,0.04
0.58,0.01,-0.17
0.6,0.01,-0.35
0.58,0.01,-0.18
0.53,-0.01,0.09
0.5,-0.01,0.34
0.47,-0.01,0.53
0.44,-0.02,0.63
0.47,-0.02,0.53
0.49,-0.01,0.35
0.54,0,0.05
0.55,-0,-0.03
0.56,0,-0.07
0.55,-0,-0.02
0.55,0.01,-0.04
0.58,0,-0.19
0.6,0.01,-0.26
0.59,0.02,-0.27
0.65,0.02,-0.59
-44.7,-0.46,-3.26
0.55,0,0
0.53,0,0.23
0.55,-0.01,0.02
0.56,0.01,-0.11
0.24,-0.11,3.17
0.32,-0.07,2.29
0.34,-0.07,2.05
0.1,-0.15,4.35
0.51,-0.01,0.3
0.52,-0,0.21
0.52,-0.01,0.17
0.55,-0,-0.03
0.55,0.01,-0.15
0.57,0.01,-0.24
0.6,0.02,-0.51
22.09,0.38,-10.69
0.42,-0.03,0.89
0.49,-0.02,0.46
0.48,-0.01,0.44
0.51,-0.01,0.29
0.51,-0,0.22
0.54,-0.01,0.11
0.54,0,0.03
0.57,0.01,-0.13
0.57,0,-0.11
0.57,0.01,-0.16
0.56,0,-0.08
0.58,0,-0.19
0.56,0,-0.08
0.53,-0,0.11
0.48,-0.01,0.44
0.55,0,0.01
0.47,-0.02,0.52
0.49,-0.01,0.33
0.45,-0.02,0.64
0.51,0,0.24
0.53,-0,0.06
0.55,0,0.01
0.55,-0,-0.05
0.55,-0,-0.01
0.57,0.01,-0.1
0.56,-0,-0.12
0.58,0.01,-0.17
0.6,0.01,-0.32
0.62,0.02,-0.39
0.66,0.02,-0.68
-44.68,-0.45,-3.4
0.51,-0.01,0.38
0.54,-0.01,0.12
0.55,0.01,-0.02
0.51,-0.02,0.45
0.08,-0.15,4.78
0.52,-0.01,0.19
-0.06,-0.2,6.05
0.5,-0.01,0.39
0.5,-0.01,0.32
0.53,-0.01,0.12
0.55,0.01,-0.03
0.53,0,0.02
0.57,0.01,-0.24
0.59,0.01,-0.43
22.06,0.36,-10.56
0.42,-0.03,0.94
0.48,-0.03,0.5
0.49,-0.01,0.37
0.51,-0.01,0.27
0.52,-0.01,0.23
0.53,-0,0.1
0.55,-0,-0.01
0.56,0,-0.09
0.58,0.01,-0.21
0.6,0.01,-0.33
0.58,0,-0.19
0.54,-0.01,0.04
0.52,-0,0.2
0.52,-0.01,0.21
0.49,-0.01,0.35
0.51,-0.01,0.26
0.49,-0.01,0.35
0.51,-0.01,0.27
0.47,-0.02,0.47
0.52,-0.01,0.15
0.53,-0,0.09
0.55,0,0
0.55,0.01,-0.03
0.55,-0,-0.02
0.55,-0,-0.02
0.56,0,-0.09
0.58,0,-0.19
0.59,0.01,-0.2
0.62,0.01,-0.43
0.61,0.02,-0.38
0.7,0.02,-0.87
-44.74,-0.47,-2.94
0.53,-0,0.21
0.54,-0.01,0.14
0.53,-0,0.19
0.07,-0.16,4.83
0.51,-0.01,0.34
-0.01,-0.18,5.46
0.46,-0.03,0.82
0.51,-0.01,0.34
0.52,-0.01,0.15
0.53,0,0.14
0.54,-0,-0.04
0.57,0.01,-0.24
0.58,0.02,-0.36
22.01,0.34,-10.23
0.44,-0.03,0.77
0.48,-0.01,0.48
0.49,-0.01,0.4
0.52,-0,0.19
0.51,-0.01,0.25
0.54,-0.01,0.11
